vehicle_id,n_readouts,first_time,last_time,observation_duration
16610,43,11.8,277.6,265.8
16612,10,3.0,140.2,137.2
16614,11,10.8,170.4,159.6
16615,50,3.8,225.2,221.39999999999998
16616,29,10.4,242.0,231.6
16617,18,8.8,85.2,76.4
16618,50,8.6,231.6,223.0
16619,58,1.4,374.6,373.20000000000005
16620,52,0.8,351.6,350.8
16621,89,6.4,377.0,370.6
16622,66,7.6,278.2,270.59999999999997
16623,79,7.0,366.4,359.4
16624,45,10.0,217.6,207.6
16626,35,8.6,164.8,156.20000000000002
16628,75,1.2,361.0,359.8
16629,64,8.0,345.4,337.4
16631,67,7.4,321.8,314.40000000000003
16632,74,14.4,362.6,348.20000000000005
16634,59,20.6,281.0,260.4
16636,45,11.8,206.0,194.2
16637,96,7.8,375.2,367.4
16640,15,2.0,259.4,257.4
16641,68,6.4,362.4,356.0
16642,38,10.2,339.8,329.6
16643,85,0.0,367.8,367.8
16644,6,10.4,76.8,66.39999999999999
16645,57,6.4,287.8,281.40000000000003
16646,100,6.8,351.0,344.2
16649,69,5.6,350.6,345.0
16650,32,4.6,175.2,170.6
16651,38,5.2,186.4,181.20000000000002
16652,40,4.6,216.2,211.6
16653,66,5.8,301.0,295.2
16655,39,5.6,174.8,169.20000000000002
16656,53,4.4,291.4,287.0
16657,39,5.2,176.2,171.0
16658,50,0.2,292.6,292.40000000000003
16659,63,6.2,330.0,323.8
16660,80,4.0,377.6,373.6
16661,61,6.4,273.6,267.20000000000005
16662,58,0.2,283.0,282.8
16663,70,2.8,356.2,353.4
16665,75,9.2,363.4,354.2
16666,26,0.6,136.8,136.20000000000002
16668,51,9.2,241.6,232.4
16670,58,9.2,237.2,228.0
16671,82,13.4,350.6,337.20000000000005
16672,54,6.8,244.2,237.39999999999998
16673,47,11.4,229.6,218.2
16675,9,2.2,133.8,131.60000000000002
16677,10,6.4,121.4,115.0
16680,55,4.2,243.4,239.20000000000002
16681,78,11.6,274.6,263.0
16682,51,8.8,241.6,232.79999999999998
16683,39,6.6,140.4,133.8
16684,12,1.4,136.4,135.0
16685,7,8.8,147.2,138.39999999999998
16686,76,1.8,268.2,266.4
16689,62,29.8,266.4,236.59999999999997
16692,39,20.0,344.2,324.2
16693,19,10.0,364.8,354.8
16694,33,1.8,131.0,129.2
16696,76,0.2,379.6,379.40000000000003
16698,9,8.8,169.0,160.2
16700,35,2.6,169.2,166.6
16701,60,5.0,313.2,308.2
16703,14,0.0,185.6,185.6
16705,79,0.0,366.0,366.0
16707,76,8.4,335.4,327.0
16709,99,0.0,361.2,361.2
16711,23,3.4,135.8,132.4
16712,68,5.6,358.2,352.59999999999997
16713,15,14.8,221.6,206.79999999999998
16714,54,13.6,346.6,333.0
16716,30,3.0,362.6,359.6
16717,135,34.6,309.6,275.0
16718,23,3.6,121.4,117.80000000000001
16719,70,46.4,361.8,315.40000000000003
16720,68,5.6,216.0,210.4
16721,82,4.8,362.8,358.0
16722,6,4.8,132.8,128.0
16723,14,4.2,138.8,134.60000000000002
16726,85,12.4,370.6,358.20000000000005
16727,81,6.4,339.6,333.20000000000005
16728,46,0.8,169.2,168.39999999999998
16729,31,4.4,108.4,104.0
16730,70,15.0,360.2,345.2
16732,15,0.0,214.6,214.6
16733,20,4.2,233.2,229.0
16736,59,9.8,288.6,278.8
16738,17,11.2,178.8,167.60000000000002
16739,58,1.2,356.8,355.6
16740,26,4.4,144.4,140.0
16741,17,0.0,185.0,185.0
16742,89,4.0,283.6,279.6
16743,11,1.6,152.8,151.20000000000002
16744,91,1.4,375.2,373.8
16745,60,25.6,295.8,270.2
16746,83,0.2,368.4,368.2
16747,67,2.8,273.0,270.2
16748,27,12.6,163.0,150.4
16750,80,17.2,368.4,351.2
16751,18,0.0,143.0,143.0
16753,62,4.4,339.2,334.8
16754,6,13.0,154.4,141.4
16757,8,0.0,140.4,140.4
16762,32,15.4,359.6,344.20000000000005
16764,43,5.4,228.2,222.79999999999998
16765,73,1.6,206.6,205.0
16766,11,6.0,217.2,211.2
16767,91,7.2,366.8,359.6
16769,18,4.8,102.4,97.60000000000001
16770,48,4.0,143.2,139.2
16771,8,0.2,157.2,157.0
16772,81,1.4,369.2,367.8
16773,131,3.4,384.0,380.6
16774,35,4.8,172.0,167.2
16775,88,12.6,367.8,355.2
16777,42,6.8,211.2,204.39999999999998
16779,79,7.2,213.6,206.4
16782,48,7.4,214.4,207.0
16785,16,3.0,131.8,128.8
16787,54,10.6,242.8,232.20000000000002
16788,27,0.0,139.8,139.8
16789,59,8.0,251.2,243.2
16790,74,4.0,354.8,350.8
16791,24,0.4,283.0,282.6
16792,40,1.2,368.8,367.6
16793,39,4.0,123.4,119.4
16794,69,4.0,341.4,337.4
16796,32,5.6,299.8,294.2
16797,69,4.4,366.0,361.6
16801,9,0.2,164.6,164.4
16804,82,7.2,357.2,350.0
16805,8,0.4,163.0,162.6
16806,70,0.2,329.0,328.8
16808,56,4.8,261.6,256.8
16809,162,4.0,372.4,368.4
16810,58,14.8,277.4,262.59999999999997
16811,79,7.6,328.8,321.2
16812,74,10.0,332.0,322.0
16813,58,8.6,201.4,192.8
16814,34,5.2,352.6,347.40000000000003
16815,74,4.4,365.6,361.20000000000005
16818,20,10.8,216.0,205.2
16819,95,7.0,347.6,340.6
16820,32,0.0,167.8,167.8
16821,37,5.8,188.0,182.2
16822,56,1.4,287.4,286.0
16825,85,16.0,359.0,343.0
16826,95,3.4,362.4,359.0
16828,57,4.0,274.4,270.4
16831,53,4.8,233.2,228.39999999999998
16833,67,8.0,336.8,328.8
16834,31,11.8,174.8,163.0
16835,43,7.2,237.4,230.20000000000002
16838,79,7.2,352.0,344.8
16839,113,4.6,354.2,349.59999999999997
16840,147,6.8,360.4,353.59999999999997
16842,40,1.2,208.4,207.20000000000002
16846,17,12.2,166.0,153.8
16847,88,0.2,309.2,309.0
16850,17,0.2,196.0,195.8
16851,11,14.0,132.4,118.4
16852,16,0.8,144.2,143.39999999999998
16854,10,1.2,149.2,148.0
16856,11,0.2,138.2,138.0
16857,11,0.0,213.2,213.2
16858,20,10.0,226.8,216.8
16859,12,2.0,180.6,178.6
16860,94,9.2,348.8,339.6
16861,23,11.0,143.6,132.6
16862,7,0.0,107.6,107.6
16863,13,6.0,147.6,141.6
16865,105,0.8,363.0,362.2
16867,65,4.8,345.0,340.2
16868,31,18.8,169.0,150.2
16869,69,10.0,330.8,320.8
16870,9,8.4,181.0,172.6
16871,106,0.0,368.2,368.2
16872,34,4.8,179.0,174.2
16873,79,4.2,350.6,346.40000000000003
16874,42,4.0,243.6,239.6
16875,72,5.4,349.6,344.20000000000005
16876,22,0.0,211.8,211.8
16877,79,2.6,372.8,370.2
16878,95,0.8,377.4,376.59999999999997
16879,19,0.0,201.4,201.4
16880,44,3.0,232.0,229.0
16881,43,4.4,199.0,194.6
16882,43,4.0,231.8,227.8
16883,21,11.6,247.4,235.8
16885,84,0.2,327.4,327.2
16886,29,12.2,160.4,148.20000000000002
16887,44,27.0,306.0,279.0
16888,89,4.6,360.4,355.79999999999995
16889,66,2.2,287.6,285.40000000000003
16890,15,3.6,164.4,160.8
16891,65,8.4,363.6,355.20000000000005
16892,38,4.8,179.8,175.0
16894,72,37.8,336.6,298.8
16895,56,0.2,244.4,244.20000000000002
16896,89,4.4,364.8,360.40000000000003
16897,7,19.6,122.2,102.6
16898,84,10.6,374.4,363.79999999999995
16899,7,15.8,72.8,57.0
16900,77,8.4,364.2,355.8
16901,93,5.6,362.4,356.79999999999995
16903,54,4.6,278.8,274.2
16905,27,1.6,348.6,347.0
16906,57,23.4,343.0,319.6
16907,11,2.2,162.6,160.4
16908,11,21.2,163.8,142.60000000000002
16909,47,4.2,246.6,242.4
16910,12,12.2,169.0,156.8
16911,55,20.8,365.6,344.8
16912,49,4.6,241.2,236.6
16913,11,13.0,176.2,163.2
16915,56,17.6,359.2,341.59999999999997
16916,72,2.6,357.0,354.4
16918,48,11.2,330.2,319.0
16920,7,19.4,109.0,89.6
16921,6,15.4,122.4,107.0
16923,7,22.8,107.4,84.60000000000001
16925,79,36.4,376.8,340.40000000000003
16927,93,0.6,377.0,376.4
16928,30,0.0,314.2,314.2
16929,14,19.2,166.4,147.20000000000002
16932,16,25.2,145.4,120.2
16933,11,15.0,124.8,109.8
16934,22,28.2,177.4,149.20000000000002
16936,15,15.8,143.4,127.60000000000001
16937,39,8.8,215.4,206.6
16938,68,5.2,347.4,342.2
16939,90,3.6,353.4,349.79999999999995
16940,54,27.2,366.8,339.6
16941,8,19.2,129.4,110.2
16942,50,10.6,224.0,213.4
16943,12,38.8,132.6,93.8
16945,83,22.8,355.0,332.2
16946,16,22.4,233.2,210.79999999999998
16947,75,10.0,331.2,321.2
16948,33,3.8,172.2,168.39999999999998
16949,36,2.4,341.6,339.20000000000005
16950,76,9.6,366.2,356.59999999999997
16952,8,0.2,130.2,130.0
16953,20,15.6,280.8,265.2
16954,73,0.0,280.6,280.6
16955,26,13.0,354.6,341.6
16956,30,0.8,280.0,279.2
16957,90,4.2,367.0,362.8
16958,5,4.6,87.0,82.4
16959,11,4.6,206.4,201.8
16960,21,2.2,101.0,98.8
16961,50,5.2,196.8,191.60000000000002
16962,94,3.6,367.8,364.2
16967,147,28.0,359.0,331.0
16968,9,14.0,172.8,158.8
16971,62,9.2,293.6,284.40000000000003
16972,35,11.8,259.6,247.8
16974,8,9.8,174.4,164.6
16976,70,8.8,326.2,317.4
16977,26,0.0,133.0,133.0
16980,19,0.0,106.4,106.4
16981,63,4.0,302.4,298.4
16982,65,14.8,367.0,352.2
16983,65,13.4,369.0,355.6
16984,75,10.2,359.6,349.40000000000003
16985,53,13.8,233.2,219.39999999999998
16987,54,9.2,215.6,206.4
16989,55,8.4,243.2,234.79999999999998
16990,26,10.8,361.4,350.59999999999997
16991,34,9.2,313.8,304.6
16992,13,12.2,173.6,161.4
16993,28,8.0,144.0,136.0
16994,10,14.0,136.0,122.0
16996,10,14.2,164.6,150.4
16998,6,13.0,72.0,59.0
16999,50,4.0,244.0,240.0
17000,67,3.6,340.6,337.0
17001,8,12.6,141.8,129.20000000000002
17002,71,9.2,341.2,332.0
17003,75,10.4,345.6,335.20000000000005
17005,21,0.0,208.0,208.0
17006,28,0.0,234.2,234.2
17007,17,28.8,168.6,139.79999999999998
17008,63,10.8,311.6,300.8
17009,85,3.2,370.6,367.40000000000003
17010,24,0.6,273.0,272.4
17013,83,0.2,357.2,357.0
17015,55,4.8,323.2,318.4
17016,16,10.2,340.8,330.6
17018,45,3.8,219.0,215.2
17020,72,4.4,351.4,347.0
17021,62,3.8,291.2,287.4
17022,91,10.4,362.6,352.20000000000005
17023,41,6.4,230.6,224.2
17024,56,15.6,275.6,260.0
17025,67,9.8,342.2,332.4
17029,29,8.8,144.0,135.2
17030,58,6.0,257.4,251.39999999999998
17031,26,6.4,139.0,132.6
17032,68,13.6,371.0,357.4
17033,91,13.0,359.0,346.0
17034,72,15.2,218.6,203.4
17036,9,16.0,166.0,150.0
17038,36,4.6,168.6,164.0
17039,21,4.0,116.8,112.8
17040,36,5.6,170.8,165.20000000000002
17041,11,0.2,150.6,150.4
17045,6,15.2,126.2,111.0
17048,107,0.0,365.4,365.4
17049,40,14.2,268.8,254.60000000000002
17051,36,15.0,214.6,199.6
17052,70,4.8,334.6,329.8
17054,80,3.2,376.4,373.2
17055,40,0.2,210.0,209.8
17057,56,9.8,313.0,303.2
17058,52,1.8,208.0,206.2
17059,74,10.2,371.2,361.0
17060,91,7.0,375.8,368.8
17061,35,13.4,362.0,348.6
17062,55,24.4,297.8,273.40000000000003
17064,80,12.8,364.6,351.8
17065,86,0.4,334.0,333.6
17066,21,9.4,193.6,184.2
17067,53,16.4,286.6,270.20000000000005
17069,67,0.2,320.2,320.0
17071,43,5.4,218.6,213.2
17072,138,27.8,361.2,333.4
17073,37,4.4,176.2,171.79999999999998
17074,55,5.2,274.8,269.6
17077,32,6.6,166.6,160.0
17082,130,14.0,357.0,343.0
17083,77,5.0,342.6,337.6
17085,82,0.8,368.8,368.0
17086,35,8.6,171.4,162.8
17087,38,20.6,211.4,190.8
17088,49,2.4,255.2,252.79999999999998
17089,27,13.4,162.0,148.6
17090,89,2.6,338.8,336.2
17091,60,3.4,251.0,247.6
17093,30,1.2,176.8,175.60000000000002
17094,50,29.4,277.8,248.4
17096,15,9.6,167.4,157.8
17098,82,3.0,298.8,295.8
17100,65,5.0,371.0,366.0
17101,63,10.8,312.4,301.59999999999997
17102,61,7.6,313.2,305.59999999999997
17105,16,0.0,277.0,277.0
17106,54,6.0,247.4,241.4
17107,79,4.6,361.8,357.2
17108,71,8.6,326.0,317.4
17109,66,7.0,362.6,355.6
17110,83,7.2,315.2,308.0
17111,61,22.6,194.6,172.0
17112,56,9.0,272.4,263.4
17115,41,9.4,193.2,183.79999999999998
17116,52,9.0,234.4,225.4
17117,30,9.6,175.8,166.20000000000002
17118,24,6.8,140.4,133.6
17119,47,14.6,331.4,316.79999999999995
17120,89,10.8,378.0,367.2
17121,73,9.2,335.8,326.6
17123,21,16.8,283.2,266.4
17125,142,18.0,353.8,335.8
17127,29,4.8,175.2,170.39999999999998
17128,38,5.4,173.8,168.4
17129,68,4.4,370.4,366.0
17132,24,10.4,371.2,360.8
17133,26,18.2,360.2,342.0
17134,6,8.8,101.8,93.0
17135,36,9.2,180.4,171.20000000000002
17136,47,0.8,358.4,357.59999999999997
17139,121,4.2,372.4,368.2
17140,72,14.2,362.2,348.0
17141,32,0.0,132.0,132.0
17144,44,7.6,221.0,213.4
17145,99,1.8,369.8,368.0
17146,9,0.4,140.0,139.6
17147,102,13.2,368.6,355.40000000000003
17148,29,8.6,150.8,142.20000000000002
17149,71,5.0,373.4,368.4
17150,30,5.0,170.2,165.2
17151,45,10.4,252.6,242.2
17152,102,6.4,363.8,357.40000000000003
17153,97,0.4,363.6,363.20000000000005
17154,28,18.4,241.8,223.4
17155,78,4.2,367.2,363.0
17156,106,7.6,367.4,359.79999999999995
17157,69,19.0,320.4,301.4
17158,24,4.2,234.6,230.4
17159,45,8.4,225.6,217.2
17160,28,7.6,163.6,156.0
17162,71,18.8,352.4,333.59999999999997
17163,23,4.4,121.6,117.19999999999999
17164,33,8.6,167.4,158.8
17166,56,4.6,278.0,273.4
17168,29,0.0,359.4,359.4
17169,36,8.4,173.2,164.79999999999998
17170,46,4.6,262.8,258.2
17172,10,0.2,62.4,62.199999999999996
17173,78,10.2,347.0,336.8
17174,28,6.6,164.2,157.6
17175,98,6.6,352.0,345.4
17176,10,14.6,129.0,114.4
17177,42,9.0,214.8,205.8
17178,60,8.8,278.4,269.59999999999997
17180,26,12.0,353.8,341.8
17182,73,5.6,349.8,344.2
17183,51,4.2,371.8,367.6
17186,32,12.0,363.6,351.6
17187,82,11.0,352.4,341.4
17189,9,0.6,140.4,139.8
17190,59,4.6,307.8,303.2
17192,75,10.4,351.8,341.40000000000003
17193,43,7.4,333.6,326.20000000000005
17194,66,3.6,306.4,302.79999999999995
17195,46,4.6,233.4,228.8
17197,35,13.4,362.6,349.20000000000005
17198,48,9.8,283.4,273.59999999999997
17199,56,12.8,362.4,349.59999999999997
17200,32,4.2,173.2,169.0
17201,42,5.6,216.6,211.0
17202,61,5.0,286.6,281.6
17205,86,12.6,341.6,329.0
17207,37,4.8,130.0,125.2
17208,93,6.0,375.0,369.0
17210,92,46.0,355.6,309.6
17211,52,12.4,350.8,338.40000000000003
17212,48,12.4,291.0,278.6
17216,51,4.0,270.6,266.6
17217,42,4.4,209.4,205.0
17218,29,1.4,308.0,306.6
17220,30,10.0,139.6,129.6
17221,42,6.6,141.4,134.8
17223,70,14.8,354.0,339.2
17224,48,6.8,142.6,135.79999999999998
17226,75,3.4,374.6,371.20000000000005
17228,15,12.0,180.2,168.2
17231,52,0.0,361.4,361.4
17232,32,15.4,287.8,272.40000000000003
17235,38,8.6,354.2,345.59999999999997
17237,53,12.8,253.0,240.2
17238,33,51.8,240.6,188.8
17239,68,7.0,344.2,337.2
17240,93,6.6,352.6,346.0
17241,60,13.6,350.2,336.59999999999997
17243,42,17.0,251.4,234.4
17244,45,8.8,247.2,238.39999999999998
17245,65,15.6,373.4,357.79999999999995
17246,111,12.4,349.8,337.40000000000003
17247,64,11.0,360.8,349.8
17249,36,8.0,347.2,339.2
17250,64,8.0,282.2,274.2
17251,91,1.4,368.8,367.40000000000003
17252,23,9.8,162.8,153.0
17253,38,7.8,177.4,169.6
17254,54,17.2,185.2,168.0
17255,46,0.4,206.2,205.79999999999998
17256,74,22.6,249.4,226.8
17259,69,4.6,343.4,338.79999999999995
17260,37,5.2,176.2,171.0
17263,38,4.4,178.2,173.79999999999998
17264,80,11.0,273.0,262.0
17266,30,5.2,167.8,162.60000000000002
17268,33,13.6,170.4,156.8
17269,27,4.6,165.8,161.20000000000002
17270,85,10.6,348.4,337.79999999999995
17272,30,20.4,324.6,304.20000000000005
17273,42,92.4,204.2,111.79999999999998
17276,86,9.0,329.2,320.2
17277,111,18.8,373.8,355.0
17278,75,4.2,323.2,319.0
17280,7,0.6,136.0,135.4
17282,94,6.8,363.4,356.59999999999997
17283,55,3.0,278.6,275.6
17285,25,0.0,135.8,135.8
17286,15,12.2,174.2,162.0
17288,30,4.8,153.4,148.6
17289,25,0.0,120.2,120.2
17290,38,6.0,215.0,209.0
17291,119,8.8,353.2,344.4
17292,15,3.2,168.2,165.0
17294,48,2.2,231.8,229.60000000000002
17295,83,12.6,368.2,355.59999999999997
17297,77,2.4,342.8,340.40000000000003
17298,86,6.6,371.8,365.2
17300,23,24.0,241.0,217.0
17301,49,6.0,235.8,229.8
17302,14,0.0,171.6,171.6
17303,67,5.4,283.8,278.40000000000003
17305,62,2.0,256.0,254.0
17306,76,8.0,344.6,336.6
17307,34,4.0,166.4,162.4
17308,56,8.4,283.2,274.8
17309,46,4.2,235.2,231.0
17310,78,28.0,357.2,329.2
17311,67,5.2,325.8,320.6
17312,60,1.4,261.0,259.6
17313,22,2.4,346.6,344.20000000000005
17316,50,19.6,246.6,227.0
17317,58,4.6,249.8,245.20000000000002
17318,31,0.0,125.2,125.2
17320,29,4.8,165.8,161.0
17321,37,6.8,179.0,172.2
17322,79,8.6,370.4,361.79999999999995
17324,79,4.2,318.6,314.40000000000003
17325,71,10.2,346.6,336.40000000000003
17327,48,9.6,285.8,276.2
17328,31,1.0,167.8,166.8
17329,9,19.2,137.8,118.60000000000001
17331,34,6.0,174.2,168.2
17333,47,9.8,215.6,205.79999999999998
17335,144,20.6,350.2,329.59999999999997
17336,32,11.6,167.8,156.20000000000002
17337,50,13.0,231.0,218.0
17338,77,14.0,321.4,307.4
17342,53,5.0,288.4,283.4
17343,74,9.2,372.6,363.40000000000003
17344,58,6.0,227.4,221.4
17345,19,0.0,146.0,146.0
17346,51,1.4,222.8,221.4
17347,28,6.0,159.0,153.0
17349,91,8.4,367.0,358.6
17350,70,4.2,364.8,360.6
17351,57,10.0,264.2,254.2
17352,51,3.0,362.2,359.2
17354,28,1.8,373.6,371.8
17355,51,8.8,159.8,151.0
17356,39,11.2,367.6,356.40000000000003
17358,41,0.2,155.6,155.4
17359,32,6.6,175.8,169.20000000000002
17360,65,9.2,325.6,316.40000000000003
17361,52,10.0,280.8,270.8
17363,33,5.8,315.2,309.4
17364,32,4.6,174.0,169.4
17366,90,9.8,373.2,363.4
17367,31,11.2,180.0,168.8
17368,76,19.8,264.6,244.8
17370,48,3.8,218.0,214.2
17371,80,6.2,360.6,354.40000000000003
17373,37,15.6,170.2,154.6
17375,40,4.2,176.0,171.8
17376,46,14.4,216.0,201.6
17377,68,5.8,341.6,335.8
17378,50,20.6,305.6,285.0
17379,39,20.0,196.2,176.2
17382,15,8.4,167.8,159.4
17383,16,0.6,154.0,153.4
17384,42,20.6,217.2,196.6
17385,14,0.0,156.4,156.4
17386,84,5.2,364.6,359.40000000000003
17387,20,4.8,116.0,111.2
17388,40,58.0,216.2,158.2
17389,29,6.2,174.8,168.60000000000002
17390,38,0.6,297.6,297.0
17392,32,5.0,163.8,158.8
17393,21,0.8,175.0,174.2
17394,72,4.8,362.8,358.0
17395,50,5.0,261.4,256.4
17396,28,6.6,116.2,109.60000000000001
17397,32,4.8,169.0,164.2
17399,103,2.2,339.6,337.40000000000003
17400,78,6.0,362.6,356.6
17401,76,5.6,364.2,358.59999999999997
17403,28,0.0,203.8,203.8
17406,84,5.0,365.4,360.4
17407,27,7.0,198.8,191.8
17408,29,4.8,161.2,156.39999999999998
17409,76,1.0,321.4,320.4
17410,40,1.2,324.2,323.0
17411,32,4.8,174.6,169.79999999999998
17412,20,8.8,238.8,230.0
17413,24,3.2,306.2,303.0
17415,48,12.8,270.2,257.4
17417,50,12.2,244.0,231.8
17418,140,16.8,325.2,308.4
17419,34,4.6,182.0,177.4
17421,64,26.6,325.8,299.2
17423,23,10.8,262.2,251.39999999999998
17424,31,10.8,319.6,308.8
17425,70,20.6,296.8,276.2
17426,42,29.4,213.6,184.2
17427,28,7.2,158.6,151.4
17428,70,5.6,358.8,353.2
17429,46,4.6,206.6,202.0
17431,70,8.4,348.0,339.6
17434,74,5.2,361.6,356.40000000000003
17435,27,10.8,259.2,248.39999999999998
17437,71,3.8,320.6,316.8
17438,74,1.8,351.6,349.8
17439,77,6.6,375.6,369.0
17440,10,8.4,137.0,128.6
17441,17,4.6,101.2,96.60000000000001
17443,84,6.2,373.6,367.40000000000003
17445,22,10.0,281.2,271.2
17446,68,5.4,214.2,208.79999999999998
17447,30,4.8,178.6,173.79999999999998
17448,6,14.8,127.6,112.8
17451,99,2.0,299.6,297.6
17453,153,3.0,358.2,355.2
17454,21,1.2,217.2,216.0
17456,34,4.8,166.6,161.79999999999998
17458,28,16.6,158.2,141.6
17461,49,3.0,291.2,288.2
17462,76,1.4,353.8,352.40000000000003
17464,79,13.4,370.6,357.20000000000005
17465,105,14.6,278.6,264.0
17466,36,1.6,179.0,177.4
17467,73,4.8,353.2,348.4
17469,35,2.4,167.8,165.4
17471,76,3.0,312.4,309.4
17472,83,7.6,374.6,367.0
17474,57,4.4,318.0,313.6
17475,23,1.8,127.0,125.2
17476,67,8.4,348.6,340.20000000000005
17477,48,8.2,286.8,278.6
17478,49,4.2,358.4,354.2
17479,25,8.4,136.2,127.79999999999998
17480,64,27.0,361.0,334.0
17481,36,4.4,210.0,205.6
17482,50,2.0,217.0,215.0
17483,56,5.2,288.2,283.0
17486,76,5.2,368.0,362.8
17489,33,7.4,171.0,163.6
17491,18,5.8,170.0,164.2
17494,27,9.6,168.8,159.20000000000002
17495,31,12.0,173.6,161.6
17496,81,5.8,358.4,352.59999999999997
17497,92,10.4,335.0,324.6
17499,54,8.4,289.4,281.0
17501,65,1.4,364.2,362.8
17502,51,12.2,299.6,287.40000000000003
17504,8,11.4,116.0,104.6
17507,76,5.2,353.8,348.6
17509,57,3.6,279.6,276.0
17510,24,12.0,145.4,133.4
17511,7,7.2,99.4,92.2
17512,56,4.4,305.4,301.0
17513,84,4.0,358.0,354.0
17514,57,4.6,332.2,327.59999999999997
17515,67,16.8,363.6,346.8
17516,32,4.8,166.6,161.79999999999998
17517,51,8.2,251.8,243.60000000000002
17518,23,30.4,124.4,94.0
17519,82,2.2,367.0,364.8
17521,76,8.2,349.2,341.0
17523,15,5.8,119.2,113.4
17524,58,8.0,326.4,318.4
17525,108,10.4,287.6,277.20000000000005
17528,40,0.0,205.4,205.4
17529,74,17.6,218.6,201.0
17530,34,0.0,229.2,229.2
17532,79,2.8,367.2,364.4
17533,46,28.2,243.4,215.20000000000002
17534,38,0.6,191.4,190.8
17535,74,16.8,228.4,211.6
17536,72,11.4,351.4,340.0
17537,33,16.4,305.6,289.20000000000005
17540,78,3.4,354.2,350.8
17542,37,0.0,286.6,286.6
17544,24,0.0,292.4,292.4
17545,100,0.2,352.8,352.6
17546,102,11.8,369.6,357.8
17547,84,0.8,359.6,358.8
17548,20,0.8,267.6,266.8
17549,34,5.4,222.6,217.2
17550,98,0.0,360.6,360.6
17551,78,5.2,350.0,344.8
17552,84,2.0,363.2,361.2
17553,30,0.2,338.8,338.6
17554,41,1.4,214.0,212.6
17555,51,4.2,333.8,329.6
17556,5,0.0,116.4,116.4
17557,17,5.8,102.2,96.4
17559,59,5.0,315.4,310.4
17561,90,4.6,225.6,221.0
17563,64,7.8,285.6,277.8
17564,59,0.0,300.4,300.4
17565,71,22.6,335.6,313.0
17569,31,13.6,360.8,347.2
17570,79,1.6,355.4,353.79999999999995
17571,60,1.4,300.8,299.40000000000003
17572,62,13.2,335.8,322.6
17573,23,7.6,124.8,117.2
17575,44,4.0,189.4,185.4
17576,47,7.6,302.6,295.0
17578,26,15.4,137.0,121.6
17579,65,1.8,351.8,350.0
17580,63,15.6,310.0,294.4
17581,61,13.6,300.0,286.4
17582,8,14.6,140.2,125.6
17583,65,10.6,359.8,349.2
17584,7,16.2,133.4,117.2
17585,31,5.8,175.4,169.6
17587,15,15.2,206.4,191.20000000000002
17588,70,9.2,316.2,307.0
17589,58,0.0,364.8,364.8
17590,65,9.0,326.0,317.0
17591,14,65.2,255.6,190.39999999999998
17592,43,0.2,226.6,226.4
17595,7,6.6,138.4,131.8
17596,45,0.0,218.2,218.2
17599,27,3.6,288.6,285.0
17601,97,8.6,361.6,353.0
17603,30,11.0,171.8,160.8
17604,10,9.0,72.2,63.2
17607,38,17.2,230.8,213.60000000000002
17608,68,7.2,365.4,358.2
17610,25,4.6,280.0,275.4
17613,10,0.0,161.2,161.2
17614,49,4.6,275.8,271.2
17615,65,11.8,337.4,325.59999999999997
17616,85,14.8,357.4,342.59999999999997
17617,8,0.0,142.8,142.8
17618,49,3.2,206.8,203.60000000000002
17619,29,6.6,163.4,156.8
17620,66,5.8,350.6,344.8
17622,64,6.6,349.6,343.0
17625,81,7.0,370.2,363.2
17626,76,10.4,327.0,316.6
17629,62,5.0,275.0,270.0
17632,6,30.0,100.0,70.0
17633,65,5.4,341.6,336.20000000000005
17634,50,4.2,365.2,361.0
17635,98,0.6,376.6,376.0
17641,25,0.0,234.6,234.6
17642,20,6.8,323.0,316.2
17643,54,4.4,298.2,293.8
17644,61,8.8,349.2,340.4
17645,55,0.6,290.2,289.59999999999997
17646,29,10.2,228.0,217.8
17647,57,4.2,312.2,308.0
17649,52,5.4,239.0,233.6
17650,150,14.0,355.4,341.4
17651,77,6.0,333.2,327.2
17652,94,6.8,359.4,352.59999999999997
17654,148,0.2,366.4,366.2
17655,39,5.4,208.6,203.2
17657,78,1.2,366.0,364.8
17658,56,4.6,281.0,276.4
17660,89,2.8,361.0,358.2
17661,32,4.6,162.4,157.8
17662,59,4.2,305.6,301.40000000000003
17663,25,12.4,311.2,298.8
17664,27,0.0,142.0,142.0
17666,63,9.8,280.0,270.2
17667,39,1.6,206.6,205.0
17668,73,10.2,334.2,324.0
17669,59,4.8,316.2,311.4
17670,54,4.8,290.0,285.2
17671,73,5.4,362.2,356.8
17672,71,4.8,340.4,335.59999999999997
17673,31,4.6,143.6,139.0
17674,67,9.2,338.2,329.0
17675,28,7.4,143.0,135.6
17676,67,5.0,360.4,355.4
17678,31,4.8,178.0,173.2
17679,29,9.4,166.2,156.79999999999998
17681,62,4.4,290.8,286.40000000000003
17682,70,10.8,310.4,299.59999999999997
17683,60,10.0,266.4,256.4
17684,31,6.6,136.6,130.0
17685,72,7.2,308.6,301.40000000000003
17686,29,7.2,171.8,164.60000000000002
17687,67,9.8,269.4,259.59999999999997
17690,89,7.2,374.0,366.8
17691,13,0.0,180.2,180.2
17692,27,4.8,146.6,141.79999999999998
17693,41,32.6,214.6,182.0
17694,71,0.0,287.2,287.2
17700,66,6.4,340.0,333.6
17702,88,12.2,342.0,329.8
17703,77,14.0,299.2,285.2
